"id","population_total","population_male","population_female","year","unemp_benefit_number_total","unemp_benefit_number_male","unemp_benefit_number_female","unemp_benefit_yen_total","unemp_benefit_yen_male","unemp_benefit_yen_female","date","prefec_kanji","prefec"
45,1073,505,568,2020,433.5507921714818,355.44554455445547,502.9929577464789,505761.5647716682,480407.6495049505,528303.338028169,"2020-06-01","宮崎","Miyazaki"
45,1073,505,568,2020,467.1947809878844,377.029702970297,547.3591549295775,537602.6281453868,507872.44752475247,564035.2711267605,"2020-07-01","宮崎","Miyazaki"
45,1073,505,568,2020,489.37558247903075,394.65346534653463,573.5915492957746,543477.9664492079,509903.46930693067,573328.5316901408,"2020-08-01","宮崎","Miyazaki"
45,1073,505,568,2020,486.67287977632805,395.44554455445547,567.7816901408451,592387.4613233923,558503.6079207921,622513.0704225352,"2020-09-01","宮崎","Miyazaki"
45,1073,505,568,2020,460.2982292637465,373.0693069306931,537.8521126760563,539096.037278658,505680.8851485149,568804.9313380282,"2020-10-01","宮崎","Miyazaki"
45,1073,505,568,2020,422.3671947809879,339.2079207920792,496.3028169014085,461018.8974836906,432878.87524752476,486037.75528169016,"2020-11-01","宮崎","Miyazaki"
45,1073,505,568,2020,408.48089468779125,339.6039603960396,469.7183098591549,465647.26281453867,450637.4495049505,478992.25528169016,"2020-12-01","宮崎","Miyazaki"
46,1614,758,763,2019,371.0656753407683,289.44591029023746,497.3787680209699,443798.8110285006,405258.3627968338,536180.133682831,"2019-01-01","鹿児島","Kagoshima"
46,1614,758,763,2019,357.3729863692689,278.10026385224273,479.6854521625164,359007.76332094177,331324.57124010555,430268.02752293576,"2019-02-01","鹿児島","Kagoshima"
46,1614,758,763,2019,342.81288723667905,271.37203166226914,455.5701179554391,360360.52478314744,333488.3153034301,430980.00524246396,"2019-03-01","鹿児島","Kagoshima"
46,1614,758,763,2019,356.62949194547707,288.52242744063324,467.75884665792927,371639.95786864933,354972.7955145119,433496.0851900393,"2019-04-01","鹿児島","Kagoshima"
46,1614,758,763,2019,393.74225526641885,322.16358839050133,512.8440366972477,424796.46530359355,409293.7994722955,491974.82961992134,"2019-05-01","鹿児島","Kagoshima"
46,1614,758,763,2019,390.08674101610904,314.11609498680735,513.1061598951507,396414.2571251549,374869.80870712403,466135.38138925296,"2019-06-01","鹿児島","Kagoshima"
46,1614,758,763,2019,423.91573729863694,337.73087071240104,561.2057667103538,469978.634448575,442689.4788918206,554373.382699869,"2019-07-01","鹿児島","Kagoshima"
46,1614,758,763,2019,423.2961586121437,334.03693931398413,563.564875491481,466135.2757125155,431636.8667546174,557223.5779816514,"2019-08-01","鹿児島","Kagoshima"
46,1614,758,763,2019,415.6133828996283,330.7387862796834,550.5897771952818,452125.302354399,420398.15039577836,538752.870249017,"2019-09-01","鹿児島","Kagoshima"
46,1614,758,763,2019,402.6641883519207,317.01846965699207,536.8283093053735,475636.4764560099,437645.1147757256,571352.9174311927,"2019-10-01","鹿児島","Kagoshima"
46,1614,758,763,2019,360.0371747211896,286.6754617414248,476.8020969855832,382044.19516728626,349772.9617414248,460670.28309305373,"2019-11-01","鹿児島","Kagoshima"
46,1614,758,763,2019,362.20570012391573,291.42480211081795,476.67103538663173,372802.6747211896,351453.89182058047,439451.4639580603,"2019-12-01","鹿児島","Kagoshima"
46,1602,753,849,2020,355.9925093632959,292.43027888446215,412.36749116607774,415713.18352059927,400389.58698539174,429304.0765606596,"2020-01-01","鹿児島","Kagoshima"
46,1602,753,849,2020,336.8289637952559,275.9628154050465,390.81272084805653,342355.25780274655,329860.5205843293,353437.16254416964,"2020-02-01","鹿児島","Kagoshima"
46,1602,753,849,2020,339.8876404494382,278.48605577689244,394.3462897526502,389789.50624219724,377088.63612217794,401054.23557126033,"2020-03-01","鹿児島","Kagoshima"
46,1602,753,849,2020,335.9550561797753,278.08764940239047,387.2791519434629,380479.94506866415,366333.58034528553,393026.72084805655,"2020-04-01","鹿児島","Kagoshima"
46,1602,753,849,2020,369.47565543071164,299.867197875166,431.2131919905772,389779.1460674157,375876.21513944224,402110.0141342756,"2020-05-01","鹿児島","Kagoshima"
46,1602,753,849,2020,436.5792759051186,354.9800796812749,508.95170789163717,500182.86828963796,478363.2177954847,519535.27915194345,"2020-06-01","鹿児島","Kagoshima"
46,1602,753,849,2020,451.81023720349566,369.8539176626826,524.4994110718492,525277.8027465668,512054.1845949535,537006.1707891637,"2020-07-01","鹿児島","Kagoshima"
46,1602,753,849,2020,469.97503121098623,382.0717131474104,547.9387514723204,516532.71785268415,500567.9760956175,530692.2591283864,"2020-08-01","鹿児島","Kagoshima"
46,1602,753,849,2020,482.0224719101123,392.16467463479415,561.7196702002356,585947.8701622972,554543.02124834,613801.640753828,"2020-09-01","鹿児島","Kagoshima"
46,1602,753,849,2020,474.7191011235955,389.5086321381142,550.2944640753828,560409.2053682896,528069.8167330677,589091.8433451119,"2020-10-01","鹿児島","Kagoshima"
46,1602,753,849,2020,433.77028714107365,362.01859229747674,497.4087161366313,456654.7465667915,449254.3081009296,463218.3863368669,"2020-11-01","鹿児島","Kagoshima"
46,1602,753,849,2020,417.7902621722846,348.738379814077,479.0341578327444,466409.1086142322,456160.4342629482,475498.9222614841,"2020-12-01","鹿児島","Kagoshima"
47,1448,712,709,2019,292.61049723756906,250,346.5444287729196,345721.79834254144,333942.2429775281,370716.90691114246,"2019-01-01","沖縄","Okinawa"
47,1448,712,709,2019,286.67127071823205,242.8370786516854,341.60789844851905,307261.28453038674,291463.2949438202,334827.18476727785,"2019-02-01","沖縄","Okinawa"
47,1448,712,709,2019,275.7596685082873,238.62359550561797,323.5543018335684,301331.58632596687,294332.8117977528,319835.2256699577,"2019-03-01","沖縄","Okinawa"
47,1448,712,709,2019,282.0441988950276,252.24719101123597,322.70803949224256,336250.27693370165,339907.5870786517,345382.50916784204,"2019-04-01","沖縄","Okinawa"
47,1448,712,709,2019,335.77348066298345,287.2191011235955,397.32016925246825,370529.22375690605,357665.84129213484,397557.4569816643,"2019-05-01","沖縄","Okinawa"
47,1448,712,709,2019,343.853591160221,281.6011235955056,419.46403385049365,375261.0172651934,347623.2879213483,417306.3074753173,"2019-06-01","沖縄","Okinawa"
47,1448,712,709,2019,360.9806629834254,294.38202247191015,441.607898448519,448833.0220994475,408351.26264044945,506578.4442877292,"2019-07-01","沖縄","Okinawa"
47,1448,712,709,2019,354.41988950276243,287.35955056179773,435.26093088857544,401936.6291436464,362255.5168539326,457092.1170662906,"2019-08-01","沖縄","Okinawa"
47,1448,712,709,2019,335.2900552486188,266.29213483146066,417.3483779971791,379812.7879834254,346747.8918539326,427481.5486600846,"2019-09-01","沖縄","Okinawa"
47,1448,712,709,2019,326.1740331491713,262.5,402.5387870239775,404726.5248618784,365915.7415730337,459114.245416079,"2019-10-01","沖縄","Okinawa"
47,1448,712,709,2019,296.96132596685084,242.2752808988764,363.18758815232724,328008.87569060776,300083.2415730337,368543.84203102964,"2019-11-01","沖縄","Okinawa"
47,1448,712,709,2019,303.3839779005525,251.26404494382024,367.277856135402,355849.01312154694,334259.5547752809,391081.19605077576,"2019-12-01","沖縄","Okinawa"
47,1453,715,738,2020,282.6565726083964,242.0979020979021,321.95121951219517,344963.1300757054,332388.765034965,357145.6111111111,"2020-01-01","沖縄","Okinawa"
47,1453,715,738,2020,277.9077770130764,238.46153846153845,316.12466124661245,307365.2725395733,297426.45174825174,316994.34688346885,"2020-02-01","沖縄","Okinawa"
47,1453,715,738,2020,284.5836200963524,246.15384615384616,321.81571815718155,350524.67240192706,341639.46713286714,359132.9674796748,"2020-03-01","沖縄","Okinawa"
47,1453,715,738,2020,287.4053682037164,260.1398601398601,313.8211382113821,356415.9593943565,357566.7916083916,355300.99322493223,"2020-04-01","沖縄","Okinawa"
47,1453,715,738,2020,350.7914659325533,308.95104895104896,391.3279132791328,379431.0220233999,372689.78741258744,385962.1639566396,"2020-05-01","沖縄","Okinawa"
47,1453,715,738,2020,451.06675843083275,388.95104895104896,511.2466124661246,549888.9786648314,535637.4573426574,563696.3468834688,"2020-06-01","沖縄","Okinawa"
47,1453,715,738,2020,496.1459050240881,427.6923076923077,562.4661246612466,611396.5671025465,589678.0503496503,632438.2195121951,"2020-07-01","沖縄","Okinawa"
47,1453,715,738,2020,526.634549208534,454.54545454545456,596.4769647696477,617128.9304886442,596818.8433566433,636806.0474254743,"2020-08-01","沖縄","Okinawa"
47,1453,715,738,2020,518.5134205092911,453.986013986014,581.0298102981029,644101.1438403303,630067.0335664336,657697.8766937669,"2020-09-01","沖縄","Okinawa"
47,1453,715,738,2020,491.53475567790775,432.30769230769226,548.9159891598916,600313.2353750861,595290.7258741258,605179.216802168,"2020-10-01","沖縄","Okinawa"
47,1453,715,738,2020,425.6022023399862,362.93706293706293,486.31436314363145,488172.78114246385,470753.55524475523,505049.1314363144,"2020-11-01","沖縄","Okinawa"
47,1453,715,738,2020,429.043358568479,361.958041958042,494.03794037940384,508538.18169304886,484463.5104895105,531862.5582655827,"2020-12-01","沖縄","Okinawa"
99,126443,61532,61655,2019,285.6385881385288,238.70668920236625,347.56143054091314,393635.63211882033,374769.004485471,433252.515578623,"2019-01-01","全国","zenkoku"
99,126443,61532,61655,2019,273.4465332205025,231.77858675160894,329.47206228205334,312928.5140339916,301548.3002340246,340811.7766604493,"2019-02-01","全国","zenkoku"
99,126443,61532,61655,2019,268.24814343221846,229.22056815965678,321.3640418457546,320861.2025181307,311382.69831957354,347265.47460870974,"2019-03-01","全国","zenkoku"
99,126443,61532,61655,2019,274.96500399389447,236.07878827276863,328.2945422106885,331545.3796888717,322779.29886888125,357802.88096666936,"2019-04-01","全国","zenkoku"
99,126443,61532,61655,2019,306.60060264308817,257.09712019762077,372.1969021166167,379241.0076318974,365071.993466814,413409.4692401265,"2019-05-01","全国","zenkoku"
99,126443,61532,61655,2019,305.7116645444983,253.0179418838978,374.4448949801314,357121.7469927161,338039.1606156146,395025.86041683564,"2019-06-01","全国","zenkoku"
99,126443,61532,61655,2019,330.5473612615961,272.32984463368655,406.10493877220017,428235.81434322183,403153.23443086527,475883.4847457627,"2019-07-01","全国","zenkoku"
99,126443,61532,61655,2019,329.3452385659942,268.3449262172528,407.61657610899357,412783.6895518139,386336.29295326007,460977.4272970562,"2019-08-01","全国","zenkoku"
99,126443,61532,61655,2019,323.8368276614759,265.5220048105051,399.13713405238826,391975.1656398535,366724.9253071573,437875.2374503284,"2019-09-01","全国","zenkoku"
99,126443,61532,61655,2019,320.5689520179053,263.7261912500813,394.2275565647555,430665.2599432155,402296.2871026458,481721.06601248885,"2019-10-01","全国","zenkoku"
99,126443,61532,61655,2019,305.04970619172275,255.02827796918677,371.08101532722407,371931.29591990064,353700.65003575373,409767.26059524773,"2019-11-01","全国","zenkoku"
99,126443,61532,61655,2019,305.4609586928498,258.9871936553338,367.97340037304355,353284.0576781633,341536.3919261522,383665.2151001541,"2019-12-01","全国","zenkoku"
99,126167,61411,64756,2020,304.04305404741336,261.55249059614727,344.33874853295447,427553.72622000996,420276.44985426066,434455.09163629625,"2020-01-01","全国","zenkoku"
99,126167,61411,64756,2020,283.85473221999416,247.83507840614877,318.01377478534806,334138.6634777715,332629.54560257937,335569.8271974798,"2020-02-01","全国","zenkoku"
99,126167,61411,64756,2020,286.84996869228877,254.48046766865872,317.5474087343258,367628.2013521761,370771.84870788624,364646.940499722,"2020-03-01","全国","zenkoku"
99,126167,61411,64756,2020,278.3588418524654,251.06088485776166,304.2467107295077,359175.628492395,366555.95201185456,352176.53886898514,"2020-04-01","全国","zenkoku"
99,126167,61411,64756,2020,316.4385298849937,281.068538209767,349.9814688986349,384044.99490358017,385835.44946345116,382347.0270708506,"2020-05-01","全国","zenkoku"
99,126167,61411,64756,2020,385.49779260820975,341.93222712543354,426.812959416888,502593.595020885,503794.0024588429,501455.19516338257,"2020-06-01","全国","zenkoku"
99,126167,61411,64756,2020,422.5906932874682,371.4188011919689,471.1192785224535,565542.7522093733,562015.6761655078,568887.635570449,"2020-07-01","全国","zenkoku"
99,126167,61411,64756,2020,439.54203555604875,382.16931820032244,493.95113966273396,554001.6625583553,545302.4605526697,562251.5034128112,"2020-08-01","全国","zenkoku"
99,126167,61411,64756,2020,440.78562540125387,382.6187490840403,495.94786583482613,594410.2477272187,581250.222256599,606890.4862252147,"2020-09-01","全国","zenkoku"
99,126167,61411,64756,2020,424.57694959854797,367.7142531468304,478.50237815800847,564749.7566479349,547782.5048932602,580840.5574618569,"2020-10-01","全国","zenkoku"
99,126167,61411,64756,2020,389.3791561977379,338.36934751103223,437.75403051454697,478670.50538571895,467207.19975248736,489541.6688646612,"2020-11-01","全国","zenkoku"
99,126167,61411,64756,2020,372.4095841226311,326.5538747129993,415.89659645438263,470182.66125849076,464023.4087215645,476023.7548644141,"2020-12-01","全国","zenkoku"
99,125502,61019,64483,2021,357.3759780720626,320.001966600567,392.74227315726625,481712.1202849357,484716.8174994674,478868.83415784006,"2021-01-01","全国","zenkoku"
99,125502,61019,64483,2021,348.11477107934536,315.8999655844901,378.59901059193896,408453.79635384295,415575.1546731346,401714.9944481491,"2021-02-01","全国","zenkoku"
99,125502,61019,64483,2021,354.982390718873,324.4366508792343,383.88722609059755,487310.2446813597,499436.86489454104,475835.0614735667,"2021-03-01","全国","zenkoku"
99,125502,61019,64483,2021,346.00484454431006,317.17661711925797,373.2844315556038,449815.5097687686,462637.50164702797,437682.3099731712,"2021-04-01","全国","zenkoku"
99,125502,61019,64483,2021,344.8909180730188,307.9401497894099,379.856706418746,417680.09418176604,420542.5298513578,414971.4273684537,"2021-05-01","全国","zenkoku"
99,125502,61019,64483,2021,380.5301907539322,337.2097215621364,421.52350231844053,511575.23986071936,513321.22884675267,509923.04467844235,"2021-06-01","全国","zenkoku"
99,125502,61019,64483,2021,386.67192554700324,337.1326963732608,433.54992788797045,492571.77715096175,483881.40100624395,500795.3098956314,"2021-07-01","全国","zenkoku"
99,125502,61019,64483,2021,390.5132985928511,341.38547009947723,437.0020005272708,511475.68701694,502846.92633442045,519640.9142564707,"2021-08-01","全国","zenkoku"
99,125502,61019,64483,2021,372.27135822536695,328.2944656582376,413.88583037389697,496839.41306114645,491260.5934708861,502118.5407781896,"2021-09-01","全国","zenkoku"
99,125502,61019,64483,2021,349.4621599655782,310.96871466264605,385.88775336135103,434938.1391372249,431955.05186908995,437760.97619527625,"2021-10-01","全国","zenkoku"
99,125502,61019,64483,2021,339.8909977530239,306.5176420459201,371.4715506412543,428750.7018453889,433688.8578967207,424077.821487834,"2021-11-01","全国","zenkoku"
