"prefec_kanji","date","households_total","households_receive","households_suspend","persons_total","persons_receive","persons_suspend","households_start","households_end","prefec","id","year","month","population_total","population_male","population_female"
"広島","2020-03-01",1131.740370898716,1126.4621968616264,5.2781740370898715,1469.1155492154064,1461.7332382310983,7.382310984308131,12.981455064194009,13.944365192582026,"Hiroshima",34,2020,3,2804,1362,1442
"広島","2020-04-01",1130.385164051355,1125.2139800285306,5.171184022824536,1462.7674750356632,1455.6348074179743,7.132667617689016,12.589158345221113,11.768901569186877,"Hiroshima",34,2020,4,2804,1362,1442
"広島","2020-05-01",1129.81455064194,1123.9300998573465,5.884450784593438,1459.7360912981455,1451.6405135520686,8.095577746077034,11.198288159771755,11.269614835948644,"Hiroshima",34,2020,5,2804,1362,1442
"広島","2020-06-01",1128.601997146933,1123.6091298145507,4.9928673323823105,1456.6690442225392,1449.5720399429385,7.09700427960057,10.057061340941512,10.877318116975749,"Hiroshima",34,2020,6,2804,1362,1442
"広島","2020-07-01",1127.1754636233952,1122.0399429386591,5.1355206847360915,1452.8174037089873,1445.4350927246792,7.382310984308131,9.450784593437946,10.770328102710414,"Hiroshima",34,2020,7,2804,1362,1442
"広島","2020-08-01",1125.1783166904422,1119.6861626248217,5.492154065620542,1447.9671897289586,1440.4065620542083,7.560627674750357,8.773181169757489,10.271041369472183,"Hiroshima",34,2020,8,2804,1362,1442
"広島","2020-09-01",1125.2853067047076,1120.0071326676177,5.2781740370898715,1446.8972895863053,1439.586305278174,7.310984308131241,10.378031383737518,10.164051355206848,"Hiroshima",34,2020,9,2804,1362,1442
"広島","2020-10-01",1125.6062767475037,1120.0427960057061,5.563480741797433,1445.3637660485022,1437.8031383737518,7.560627674750357,10.485021398002853,12.803138373751782,"Hiroshima",34,2020,10,2804,1362,1442
"広島","2020-11-01",1124.429386590585,1119.2582025677605,5.171184022824536,1443.2239657631956,1436.2696148359487,6.95435092724679,11.626248216833096,11.233951497860199,"Hiroshima",34,2020,11,2804,1362,1442
"広島","2020-12-01",1125.2139800285306,1120.6847360912982,4.5292439372325255,1443.4022824536376,1437.5534950071326,5.848787446504993,12.018544935805991,10.663338088445078,"Hiroshima",34,2020,12,2804,1362,1442
"広島","2021-01-01",1133.8129496402878,1129.136690647482,4.676258992805756,1454.064748201439,1447.6978417266187,6.366906474820144,9.640287769784173,11.007194244604317,"Hiroshima",34,2021,1,2780,1347,1432
"広島","2021-02-01",1133.8489208633093,1128.9928057553957,4.856115107913669,1453.63309352518,1447.3021582733813,6.330935251798561,11.043165467625899,10.179856115107913,"Hiroshima",34,2021,2,2780,1347,1432
"広島","2021-03-01",1138.1654676258993,1133.453237410072,4.712230215827338,1458.021582733813,1452.1223021582732,5.899280575539569,14.496402877697841,14.640287769784171,"Hiroshima",34,2021,3,2780,1347,1432
"広島","2021-04-01",1136.4388489208632,1131.6546762589928,4.784172661870503,1450.2517985611512,1443.9928057553957,6.258992805755395,12.913669064748202,10.575539568345324,"Hiroshima",34,2021,4,2780,1347,1432
"広島","2021-05-01",1135.68345323741,1131.0791366906476,4.60431654676259,1448.525179856115,1442.5899280575538,5.935251798561151,9.820143884892087,11.870503597122301,"Hiroshima",34,2021,5,2780,1347,1432
"広島","2021-06-01",1134.820143884892,1129.8920863309352,4.928057553956835,1445.8992805755395,1439.6762589928057,6.2230215827338125,11.007194244604317,11.43884892086331,"Hiroshima",34,2021,6,2780,1347,1432
"広島","2021-07-01",1135.4316546762589,1130.2158273381294,5.215827338129497,1447.2661870503596,1440.7194244604316,6.546762589928059,12.050359712230216,10.575539568345324,"Hiroshima",34,2021,7,2780,1347,1432
"広島","2021-08-01",1135,1129.820143884892,5.179856115107913,1446.0071942446043,1438.9568345323742,7.0503597122302155,10.107913669064748,11.29496402877698,"Hiroshima",34,2021,8,2780,1347,1432
"広島","2021-09-01",1136.2589928057555,1131.294964028777,4.9640287769784175,1447.5179856115108,1440.7553956834531,6.762589928057554,12.553956834532373,10.899280575539569,"Hiroshima",34,2021,9,2780,1347,1432
"広島","2021-10-01",1136.0071942446043,1130.5395683453237,5.467625899280575,1446.294964028777,1439.5323741007194,6.762589928057554,10.647482014388489,11.29496402877698,"Hiroshima",34,2021,10,2780,1347,1432
"広島","2021-11-01",1136.0071942446043,1130.863309352518,5.143884892086331,1445.2877697841727,1438.776978417266,6.510791366906475,11.29496402877698,11.690647482014388,"Hiroshima",34,2021,11,2780,1347,1432
"広島","2021-12-01",1137.1942446043165,1131.978417266187,5.215827338129497,1447.0503597122301,1440.3597122302158,6.6906474820143895,12.877697841726619,12.697841726618705,"Hiroshima",34,2021,12,2780,1347,1432
"広島","2022-01-01",1134.5323741007194,1129.460431654676,5.071942446043166,1442.0863309352517,1435.3956834532373,6.6906474820143895,10.035971223021582,12.014388489208633,"Hiroshima",34,2022,1,2780,1347,1432
"広島","2022-02-01",1131.978417266187,1126.4028776978416,5.575539568345324,1437.9856115107914,1430.3597122302158,7.625899280575539,9.460431654676258,12.338129496402878,"Hiroshima",34,2022,2,2780,1347,1432
"広島","2022-03-01",1131.5107913669065,1126.223021582734,5.287769784172662,1436.978417266187,1429.8561151079136,7.122302158273381,11.870503597122301,12.697841726618705,"Hiroshima",34,2022,3,2780,1347,1432
"広島","2022-04-01",1129.1726618705036,1123.7410071942445,5.431654676258993,1429.388489208633,1422.4460431654677,6.942446043165468,10.359712230215827,10.323741007194243,"Hiroshima",34,2022,4,2780,1347,1432
"広島","2022-05-01",1130.3956834532373,1125.1079136690646,5.287769784172662,1429.6762589928057,1422.9496402877699,6.726618705035971,11.546762589928058,12.661870503597122,"Hiroshima",34,2022,5,2780,1347,1432
"香川","2019-01-01",857.0686070686071,849.5841995841996,7.484407484407485,1090.0207900207902,1080.4573804573804,9.563409563409564,5.613305613305614,9.251559251559252,"Kagawa",37,2019,1,962,466,469
"香川","2019-02-01",855.4054054054054,847.9209979209979,7.484407484407485,1086.0706860706862,1076.4033264033264,9.667359667359667,7.588357588357589,9.667359667359667,"Kagawa",37,2019,2,962,466,469
"香川","2019-03-01",855.1975051975053,847.8170478170478,7.380457380457381,1087.4220374220374,1077.5467775467775,9.875259875259875,9.45945945945946,12.37006237006237,"Kagawa",37,2019,3,962,466,469
"香川","2019-04-01",850.6237006237006,844.4906444906445,6.133056133056133,1077.1309771309773,1068.918918918919,8.212058212058212,7.796257796257796,6.4449064449064455,"Kagawa",37,2019,4,962,466,469
"香川","2019-05-01",851.1434511434512,844.6985446985448,6.4449064449064455,1075.5717255717257,1067.047817047817,8.523908523908524,6.964656964656965,7.796257796257796,"Kagawa",37,2019,5,962,466,469
"香川","2019-06-01",853.3264033264032,845.1143451143452,8.212058212058212,1078.5862785862787,1067.1517671517672,11.434511434511435,9.97920997920998,5.925155925155925,"Kagawa",37,2019,6,962,466,469
"香川","2019-07-01",857.1725571725573,848.4407484407484,8.731808731808732,1082.016632016632,1070.2702702702704,11.746361746361748,9.771309771309772,8.316008316008316,"Kagawa",37,2019,7,962,466,469
"香川","2019-08-01",856.5488565488565,847.1933471933472,9.355509355509357,1081.9126819126818,1068.7110187110188,13.201663201663202,7.6923076923076925,7.6923076923076925,"Kagawa",37,2019,8,962,466,469
"香川","2019-09-01",853.8461538461538,843.6590436590437,10.187110187110187,1077.962577962578,1064.033264033264,13.92931392931393,4.98960498960499,8.731808731808732,"Kagawa",37,2019,9,962,466,469
"香川","2019-10-01",854.3659043659044,844.2827442827444,10.083160083160084,1079.6257796257796,1065.8004158004157,13.825363825363826,9.251559251559252,9.667359667359667,"Kagawa",37,2019,10,962,466,469
"香川","2019-11-01",853.014553014553,844.2827442827444,8.731808731808732,1077.4428274428274,1066.008316008316,11.434511434511435,8.316008316008316,10.083160083160084,"Kagawa",37,2019,11,962,466,469
"香川","2019-12-01",851.039501039501,842.8274428274427,8.212058212058212,1073.2848232848232,1062.3700623700622,10.914760914760915,8.108108108108109,8.212058212058212,"Kagawa",37,2019,12,962,466,469
"香川","2020-01-01",856.0669456066945,849.0585774058577,7.00836820083682,1079.2887029288704,1071.3389121338912,7.949790794979079,7.845188284518828,10.564853556485355,"Kagawa",37,2020,1,956,464,492
"香川","2020-02-01",853.2426778242678,846.652719665272,6.589958158995817,1074.7907949790795,1066.5271966527196,8.263598326359832,7.740585774058577,8.05439330543933,"Kagawa",37,2020,2,956,464,492
"香川","2020-03-01",854.4979079497908,847.907949790795,6.589958158995817,1075.418410041841,1066.9456066945606,8.472803347280335,9.309623430962342,9.832635983263598,"Kagawa",37,2020,3,956,464,492
"香川","2020-04-01",853.8702928870293,847.6987447698745,6.171548117154812,1072.907949790795,1065.2719665271966,7.635983263598327,9.205020920502092,7.426778242677824,"Kagawa",37,2020,4,956,464,492
"香川","2020-05-01",856.276150627615,849.7907949790795,6.485355648535565,1073.326359832636,1065.3765690376567,7.949790794979079,9.832635983263598,7.112970711297072,"Kagawa",37,2020,5,956,464,492
"香川","2020-06-01",856.7991631799164,850.1046025104604,6.694560669456067,1071.4435146443516,1063.1799163179917,8.263598326359832,7.635983263598327,6.7991631799163175,"Kagawa",37,2020,6,956,464,492
"香川","2020-07-01",857.531380753138,850.5230125523013,7.00836820083682,1070.9205020920501,1062.1338912133892,8.786610878661087,7.531380753138076,9.623430962343097,"Kagawa",37,2020,7,956,464,492
"香川","2020-08-01",855.6485355648535,849.6861924686192,5.96234309623431,1068.305439330544,1060.8786610878662,7.426778242677824,7.740585774058577,6.903765690376569,"Kagawa",37,2020,8,956,464,492
"香川","2020-09-01",856.0669456066945,848.744769874477,7.322175732217573,1069.3514644351465,1060.5648535564853,8.786610878661087,7.322175732217573,7.426778242677824,"Kagawa",37,2020,9,956,464,492
"香川","2020-10-01",857.4267782426779,850,7.426778242677824,1071.8619246861924,1062.6569037656902,9.205020920502092,8.786610878661087,6.7991631799163175,"Kagawa",37,2020,10,956,464,492
"香川","2020-11-01",858.3682008368202,851.255230125523,7.112970711297072,1072.1757322175731,1063.5983263598328,8.577405857740587,7.740585774058577,8.577405857740587,"Kagawa",37,2020,11,956,464,492
"香川","2020-12-01",858.2635983263598,849.2677824267781,8.99581589958159,1069.6652719665271,1058.9958158995817,10.669456066945607,8.472803347280335,8.05439330543933,"Kagawa",37,2020,12,956,464,492
"香川","2021-01-01",870.8067940552016,861.8895966029723,8.9171974522293,1087.0488322717622,1076.2208067940553,10.828025477707007,7.961783439490445,9.766454352441615,"Kagawa",37,2021,1,942,455,487
"香川","2021-02-01",869.108280254777,859.660297239915,9.447983014861997,1082.5902335456476,1071.3375796178343,11.252653927813164,8.067940552016985,8.067940552016985,"Kagawa",37,2021,2,942,455,487
"香川","2021-03-01",871.1252653927813,862.7388535031848,8.386411889596603,1084.7133757961783,1074.9469214437368,9.766454352441615,10.084925690021231,10.509554140127388,"Kagawa",37,2021,3,942,455,487
"香川","2021-04-01",871.443736730361,861.3588110403397,10.084925690021231,1081.104033970276,1069.0021231422506,12.101910828025478,10.828025477707007,7.218683651804671,"Kagawa",37,2021,4,942,455,487
"香川","2021-05-01",873.8853503184714,864.6496815286625,9.235668789808917,1081.6348195329088,1071.1252653927813,10.509554140127388,9.660297239915074,7.961783439490445,"Kagawa",37,2021,5,942,455,487
"香川","2021-06-01",875.583864118896,866.3481953290872,9.235668789808917,1082.696390658174,1071.7622080679405,10.934182590233545,9.660297239915074,7.855626326963907,"Kagawa",37,2021,6,942,455,487
"香川","2021-07-01",877.7070063694268,868.683651804671,9.023354564755838,1085.031847133758,1073.6730360934182,11.358811040339702,9.978768577494693,8.280254777070063,"Kagawa",37,2021,7,942,455,487
"香川","2021-08-01",877.176220806794,868.3651804670912,8.81104033970276,1082.3779193205946,1071.443736730361,10.934182590233545,7.749469214437367,7.32484076433121,"Kagawa",37,2021,8,942,455,487
"香川","2021-09-01",879.0870488322718,869.9575371549894,9.129511677282377,1084.0764331210191,1072.823779193206,11.252653927813164,9.235668789808917,8.386411889596603,"Kagawa",37,2021,9,942,455,487
"香川","2021-10-01",879.4055201698515,870.0636942675159,9.341825902335456,1083.2271762208068,1071.7622080679405,11.464968152866243,8.70488322717622,8.386411889596603,"Kagawa",37,2021,10,942,455,487
"香川","2021-11-01",881.6348195329088,872.2929936305732,9.341825902335456,1084.1825902335456,1072.3991507430999,11.78343949044586,10.615711252653929,7.961783439490445,"Kagawa",37,2021,11,942,455,487
"香川","2021-12-01",881.6348195329088,872.7176220806793,8.9171974522293,1084.819532908705,1073.991507430998,10.828025477707007,7.961783439490445,8.386411889596603,"Kagawa",37,2021,12,942,455,487
"香川","2022-01-01",880.7855626326964,872.2929936305732,8.492569002123142,1084.819532908705,1074.0976645435244,10.721868365180468,7.537154989384288,10.40339702760085,"Kagawa",37,2022,1,942,455,487
"香川","2022-02-01",880.2547770700636,871.8683651804671,8.386411889596603,1084.2887473460723,1073.1422505307855,11.146496815286625,9.872611464968154,9.235668789808917,"Kagawa",37,2022,2,942,455,487
"香川","2022-03-01",880.3609341825902,872.2929936305732,8.067940552016985,1085.7749469214439,1075.4777070063694,10.29723991507431,9.341825902335456,10.509554140127388,"Kagawa",37,2022,3,942,455,487
"香川","2022-04-01",876.6454352441613,869.9575371549894,6.687898089171974,1078.0254777070065,1069.9575371549895,8.067940552016985,6.794055201698514,6.581740976645436,"Kagawa",37,2022,4,942,455,487
"香川","2022-05-01",880.0424628450106,873.248407643312,6.794055201698514,1082.059447983015,1074.3099787685776,7.749469214437367,9.978768577494693,9.447983014861997,"Kagawa",37,2022,5,942,455,487
"高知","2019-01-01",2120.113314447592,2105.8073654390932,14.305949008498583,2688.526912181303,2669.5467422096317,18.980169971671387,14.44759206798867,22.379603399433428,"Kochi",39,2019,1,706,333,336
"高知","2019-02-01",2113.0311614730876,2100.28328611898,12.747875354107649,2678.328611898017,2662.0396600566573,16.288951841359772,15.29745042492918,20.396600566572236,"Kochi",39,2019,2,706,333,336
"高知","2019-03-01",2113.314447592068,2100.7082152974504,12.606232294617564,2675.6373937677054,2659.6317280453254,16.005665722379604,20.679886685552407,20.254957507082153,"Kochi",39,2019,3,706,333,336
"高知","2019-04-01",2110.764872521246,2098.300283286119,12.464589235127479,2664.305949008499,2649.4334277620396,14.872521246458922,17.70538243626062,19.263456090651555,"Kochi",39,2019,4,706,333,336
"高知","2019-05-01",2106.940509915014,2093.9093484419263,13.031161473087819,2655.6657223796033,2638.101983002833,17.56373937677054,15.439093484419264,19.8300283286119,"Kochi",39,2019,5,706,333,336
"高知","2019-06-01",2103.399433427762,2089.801699716714,13.59773371104816,2646.4589235127482,2627.903682719547,18.555240793201133,16.288951841359772,17.280453257790366,"Kochi",39,2019,6,706,333,336
"高知","2019-07-01",2104.107648725212,2090.7932011331445,13.314447592067987,2646.742209631728,2629.036827195467,17.70538243626062,17.988668555240793,21.529745042492916,"Kochi",39,2019,7,706,333,336
"高知","2019-08-01",2099.4334277620396,2083.0028328611897,16.43059490084986,2639.943342776204,2617.9886685552406,21.95467422096317,16.855524079320112,16.71388101983003,"Kochi",39,2019,8,706,333,336
"高知","2019-09-01",2101.558073654391,2084.702549575071,16.855524079320112,2648.300283286119,2625.7790368271953,22.521246458923514,18.8385269121813,19.54674220963173,"Kochi",39,2019,9,706,333,336
"高知","2019-10-01",2099.5750708215296,2082.71954674221,16.855524079320112,2643.201133144476,2620.5382436260625,22.6628895184136,17.56373937677054,18.271954674220964,"Kochi",39,2019,10,706,333,336
"高知","2019-11-01",2098.300283286119,2081.869688385269,16.43059490084986,2638.6685552407935,2618.8385269121814,19.8300283286119,16.997167138810198,19.97167138810198,"Kochi",39,2019,11,706,333,336
"高知","2019-12-01",2099.0084985835692,2083.9943342776205,15.01416430594901,2639.660056657224,2620.5382436260625,19.121813031161473,20.679886685552407,20.254957507082153,"Kochi",39,2019,12,706,333,336
"高知","2020-01-01",2116.7621776504297,2103.0085959885387,13.753581661891118,2662.893982808023,2645.272206303725,17.621776504297994,14.183381088825215,24.212034383954155,"Kochi",39,2020,1,698,329,369
"高知","2020-02-01",2108.7392550143268,2094.842406876791,13.896848137535816,2652.5787965616046,2634.9570200573066,17.621776504297994,16.189111747851005,23.638968481375358,"Kochi",39,2020,2,698,329,369
"高知","2020-03-01",2103.4383954154728,2091.404011461318,12.034383954154727,2646.418338108883,2630.80229226361,15.616045845272206,18.33810888252149,28.08022922636103,"Kochi",39,2020,3,698,329,369
"高知","2020-04-01",2096.131805157593,2085.6733524355304,10.458452722063036,2633.0945558739254,2619.054441260745,14.040114613180515,20.773638968481375,18.48137535816619,"Kochi",39,2020,4,698,329,369
"高知","2020-05-01",2088.3954154727794,2077.650429799427,10.744985673352435,2617.4785100286535,2603.0085959885387,14.469914040114611,10.744985673352435,15.04297994269341,"Kochi",39,2020,5,698,329,369
"高知","2020-06-01",2086.532951289398,2074.3553008595986,12.177650429799428,2609.885386819484,2593.5530085959886,16.332378223495702,13.18051575931232,15.902578796561603,"Kochi",39,2020,6,698,329,369
"高知","2020-07-01",2085.816618911175,2073.495702005731,12.320916905444127,2603.295128939828,2586.8194842406874,16.475644699140403,15.18624641833811,17.765042979942695,"Kochi",39,2020,7,698,329,369
"高知","2020-08-01",2082.6647564469918,2069.9140401146133,12.750716332378223,2599.2836676217767,2580.515759312321,18.76790830945559,14.613180515759314,16.475644699140403,"Kochi",39,2020,8,698,329,369
"高知","2020-09-01",2080.515759312321,2068.194842406877,12.320916905444127,2594.1260744985675,2576.790830945559,17.335243553008596,14.326647564469914,16.332378223495702,"Kochi",39,2020,9,698,329,369
"高知","2020-10-01",2080.6590257879657,2068.194842406877,12.464183381088825,2593.1232091690545,2575.5014326647565,17.621776504297994,16.475644699140403,18.911174785100286,"Kochi",39,2020,10,698,329,369
"高知","2020-11-01",2074.6418338108883,2060.7449856733524,13.896848137535816,2581.948424068768,2563.1805157593126,18.76790830945559,12.893982808022923,16.9054441260745,"Kochi",39,2020,11,698,329,369
"高知","2020-12-01",2072.779369627507,2058.4527220630375,14.326647564469914,2577.507163323782,2559.025787965616,18.48137535816619,15.04297994269341,17.908309455587393,"Kochi",39,2020,12,698,329,369
"高知","2021-01-01",2110.8187134502923,2096.9298245614036,13.88888888888889,2622.5146198830407,2603.3625730994154,19.15204678362573,13.88888888888889,20.906432748538013,"Kochi",39,2021,1,684,323,361
"高知","2021-02-01",2107.309941520468,2091.374269005848,15.935672514619883,2618.421052631579,2597.8070175438597,20.614035087719298,17.39766081871345,19.298245614035086,"Kochi",39,2021,2,684,323,361
"高知","2021-03-01",2105.701754385965,2091.228070175439,14.473684210526317,2616.228070175439,2598.391812865497,17.83625730994152,17.690058479532166,23.24561403508772,"Kochi",39,2021,3,684,323,361
"高知","2021-04-01",2100.7309941520466,2087.280701754386,13.450292397660817,2601.754385964912,2585.672514619883,16.08187134502924,18.27485380116959,18.71345029239766,"Kochi",39,2021,4,684,323,361
"高知","2021-05-01",2094.736842105263,2081.140350877193,13.596491228070176,2586.842105263158,2569.4444444444443,17.39766081871345,12.719298245614036,14.619883040935672,"Kochi",39,2021,5,684,323,361
"高知","2021-06-01",2094.8830409356724,2081.140350877193,13.742690058479532,2586.5497076023394,2569.0058479532163,17.543859649122805,14.76608187134503,17.39766081871345,"Kochi",39,2021,6,684,323,361
"高知","2021-07-01",2093.7134502923977,2078.216374269006,15.497076023391813,2583.4795321637425,2563.59649122807,19.883040935672515,16.228070175438596,18.71345029239766,"Kochi",39,2021,7,684,323,361
"高知","2021-08-01",2090.7894736842104,2075.1461988304095,15.64327485380117,2581.87134502924,2561.40350877193,20.46783625730994,15.789473684210526,18.71345029239766,"Kochi",39,2021,8,684,323,361
"高知","2021-09-01",2087.1345029239765,2073.391812865497,13.742690058479532,2574.2690058479534,2557.017543859649,17.251461988304094,15.058479532163743,17.690058479532166,"Kochi",39,2021,9,684,323,361
"高知","2021-10-01",2086.2573099415204,2073.0994152046783,13.157894736842104,2572.0760233918127,2554.093567251462,17.982456140350877,16.812865497076025,19.15204678362573,"Kochi",39,2021,10,684,323,361
"高知","2021-11-01",2083.4795321637425,2069.590643274854,13.88888888888889,2565.93567251462,2546.9298245614036,19.005847953216374,16.374269005847953,19.298245614035086,"Kochi",39,2021,11,684,323,361
"高知","2021-12-01",2086.2573099415204,2072.8070175438597,13.450292397660817,2568.421052631579,2550.7309941520466,17.690058479532166,22.076023391812864,20.906432748538013,"Kochi",39,2021,12,684,323,361
"高知","2022-01-01",2078.216374269006,2064.1812865497077,14.035087719298245,2554.385964912281,2535.964912280702,18.421052631578945,12.865497076023392,19.298245614035086,"Kochi",39,2022,1,684,323,361
"高知","2022-02-01",2072.66081871345,2057.6023391812864,15.058479532163743,2548.391812865497,2528.8011695906434,19.5906432748538,13.742690058479532,20.614035087719298,"Kochi",39,2022,2,684,323,361
"高知","2022-03-01",2071.4912280701756,2057.748538011696,13.742690058479532,2547.66081871345,2530.701754385965,16.95906432748538,19.444444444444446,27.923976608187136,"Kochi",39,2022,3,684,323,361
"高知","2022-04-01",2058.625730994152,2045.906432748538,12.719298245614036,2529.2397660818715,2513.59649122807,15.64327485380117,15.058479532163743,16.666666666666664,"Kochi",39,2022,4,684,323,361
"高知","2022-05-01",2055.701754385965,2042.9824561403511,12.719298245614036,2527.1929824561403,2511.5497076023394,15.64327485380117,13.742690058479532,18.567251461988306,"Kochi",39,2022,5,684,323,361
"佐賀","2019-01-01",790.1098901098901,786.080586080586,4.029304029304029,955.5555555555555,951.1599511599511,4.395604395604396,6.227106227106227,9.89010989010989,"Saga",41,2019,1,819,388,389
"佐賀","2019-02-01",790.4761904761905,785.8363858363858,4.63980463980464,956.4102564102564,951.4041514041514,5.006105006105006,10.256410256410255,9.035409035409035,"Saga",41,2019,2,819,388,389
"佐賀","2019-03-01",791.6971916971918,786.8131868131868,4.884004884004884,958.7301587301587,953.4798534798534,5.25030525030525,10.256410256410255,8.791208791208792,"Saga",41,2019,3,819,388,389
"佐賀","2019-04-01",791.0866910866911,785.2258852258852,5.86080586080586,953.3577533577534,946.6422466422466,6.715506715506716,8.18070818070818,6.593406593406594,"Saga",41,2019,4,819,388,389
"佐賀","2019-05-01",792.063492063492,786.080586080586,5.982905982905983,954.8229548229548,947.8632478632479,6.95970695970696,7.57020757020757,7.936507936507936,"Saga",41,2019,5,819,388,389
"佐賀","2019-06-01",792.918192918193,785.9584859584859,6.95970695970696,956.1660561660561,947.985347985348,8.18070818070818,8.791208791208792,6.593406593406594,"Saga",41,2019,6,819,388,389
"佐賀","2019-07-01",795.6043956043957,789.3772893772895,6.227106227106227,959.9511599511599,952.7472527472528,7.203907203907203,9.27960927960928,6.349206349206349,"Saga",41,2019,7,819,388,389
"佐賀","2019-08-01",797.1916971916972,791.0866910866911,6.105006105006105,959.8290598290598,952.8693528693528,6.95970695970696,7.936507936507936,8.424908424908425,"Saga",41,2019,8,819,388,389
"佐賀","2019-09-01",796.9474969474969,790.964590964591,5.982905982905983,959.0964590964591,951.4041514041514,7.6923076923076925,8.18070818070818,6.95970695970696,"Saga",41,2019,9,819,388,389
"佐賀","2019-10-01",800.2442002442002,794.7496947496948,5.4945054945054945,963.003663003663,956.2881562881563,6.715506715506716,10.256410256410255,7.6923076923076925,"Saga",41,2019,10,819,388,389
"佐賀","2019-11-01",800.4884004884004,795.2380952380953,5.25030525030525,961.5384615384615,955.3113553113553,6.227106227106227,7.936507936507936,8.424908424908425,"Saga",41,2019,11,819,388,389
"佐賀","2019-12-01",800.1221001221002,795.6043956043957,4.517704517704518,959.8290598290598,954.4566544566544,5.372405372405373,8.058608058608058,10.256410256410255,"Saga",41,2019,12,819,388,389
"佐賀","2020-01-01",801.2269938650307,796.319018404908,4.9079754601226995,960,954.1104294478528,5.889570552147239,7.484662576687116,9.815950920245399,"Saga",41,2020,1,815,386,429
"佐賀","2020-02-01",799.8773006134969,795.4601226993865,4.41717791411043,957.9141104294479,952.883435582822,5.030674846625767,8.466257668711656,7.975460122699387,"Saga",41,2020,2,815,386,429
"佐賀","2020-03-01",801.5950920245398,797.3006134969326,4.294478527607362,961.2269938650307,956.3190184049081,4.9079754601226995,9.69325153374233,12.147239263803682,"Saga",41,2020,3,815,386,429
"佐賀","2020-04-01",798.5276073619632,793.6196319018405,4.9079754601226995,955.4601226993865,950.4294478527606,5.030674846625767,9.079754601226995,7.6073619631901845,"Saga",41,2020,4,815,386,429
"佐賀","2020-05-01",799.1411042944785,793.6196319018405,5.521472392638037,954.2331288343557,947.9754601226994,6.257668711656442,8.220858895705522,8.83435582822086,"Saga",41,2020,5,815,386,429
"佐賀","2020-06-01",795.9509202453987,789.6932515337423,6.257668711656442,948.0981595092026,941.1042944785275,6.993865030674846,5.644171779141105,7.975460122699387,"Saga",41,2020,6,815,386,429
"佐賀","2020-07-01",797.0552147239264,790.79754601227,6.257668711656442,947.484662576687,940.3680981595093,7.116564417177915,9.079754601226995,8.957055214723926,"Saga",41,2020,7,815,386,429
"佐賀","2020-08-01",794.9693251533743,789.079754601227,5.889570552147239,944.7852760736197,938.036809815951,6.748466257668712,6.871165644171779,7.484662576687116,"Saga",41,2020,8,815,386,429
"佐賀","2020-09-01",796.1963190184049,790.5521472392638,5.644171779141105,945.398773006135,939.1411042944785,6.257668711656442,8.71165644171779,7.484662576687116,"Saga",41,2020,9,815,386,429
"佐賀","2020-10-01",797.7914110429448,792.2699386503067,5.521472392638037,947.9754601226994,941.5950920245399,6.38036809815951,9.079754601226995,9.815950920245399,"Saga",41,2020,10,815,386,429
"佐賀","2020-11-01",795.7055214723927,791.4110429447852,4.294478527607362,944.9079754601227,939.7546012269938,5.153374233128835,7.730061349693251,7.116564417177915,"Saga",41,2020,11,815,386,429
"佐賀","2020-12-01",797.9141104294479,793.3742331288344,4.539877300613497,948.3435582822086,942.9447852760736,5.398773006134969,9.325153374233128,7.85276073619632,"Saga",41,2020,12,815,386,429
"佐賀","2021-01-01",805.210918114144,801.4888337468983,3.722084367245657,955.8312655086847,951.4888337468983,4.3424317617866,6.327543424317618,10.54590570719603,"Saga",41,2021,1,806,382,424
"佐賀","2021-02-01",802.6054590570719,798.2630272952854,4.3424317617866,952.3573200992556,947.6426799007444,4.714640198511166,7.94044665012407,8.436724565756824,"Saga",41,2021,2,806,382,424
"佐賀","2021-03-01",804.8387096774194,799.7518610421836,5.086848635235732,954.7146401985111,949.0074441687344,5.707196029776675,10.669975186104217,10.918114143920596,"Saga",41,2021,3,806,382,424
"佐賀","2021-04-01",802.3573200992556,796.6501240694789,5.707196029776675,948.0148883374691,941.8114143920595,6.20347394540943,8.436724565756824,7.94044665012407,"Saga",41,2021,4,806,382,424
"佐賀","2021-05-01",801.2406947890819,795.0372208436725,6.20347394540943,944.5409429280397,937.7171215880892,6.823821339950372,6.823821339950372,8.933002481389577,"Saga",41,2021,5,806,382,424
"佐賀","2021-06-01",799.2555831265508,793.0521091811414,6.20347394540943,941.6873449131513,934.3672456575682,7.320099255583126,6.9478908188585615,10.794044665012407,"Saga",41,2021,6,806,382,424
"佐賀","2021-07-01",795.9057071960298,789.9503722084368,5.955334987593052,938.3374689826303,931.7617866004962,6.575682382133994,7.444168734491314,7.196029776674938,"Saga",41,2021,7,806,382,424
"佐賀","2021-08-01",794.9131513647643,787.9652605459057,6.9478908188585615,935.7320099255583,927.7915632754343,7.94044665012407,6.20347394540943,9.67741935483871,"Saga",41,2021,8,806,382,424
"佐賀","2021-09-01",792.803970223325,785.7320099255583,7.07196029776675,932.87841191067,924.8138957816376,8.064516129032258,7.568238213399504,9.305210918114144,"Saga",41,2021,9,806,382,424
"佐賀","2021-10-01",791.0669975186104,782.8784119106699,8.188585607940446,930.8933002481389,921.4640198511166,9.429280397022332,7.568238213399504,10.297766749379653,"Saga",41,2021,10,806,382,424
